system:index,B1_p0,B1_p10,B1_p100,B1_p20,B1_p30,B1_p40,B1_p50,B1_p60,B1_p70,B1_p80,B1_p90,B2_p0,B2_p10,B2_p100,B2_p20,B2_p30,B2_p40,B2_p50,B2_p60,B2_p70,B2_p80,B2_p90,B3_p0,B3_p10,B3_p100,B3_p20,B3_p30,B3_p40,B3_p50,B3_p60,B3_p70,B3_p80,B3_p90,B4_p0,B4_p10,B4_p100,B4_p20,B4_p30,B4_p40,B4_p50,B4_p60,B4_p70,B4_p80,B4_p90,B5_p0,B5_p10,B5_p100,B5_p20,B5_p30,B5_p40,B5_p50,B5_p60,B5_p70,B5_p80,B5_p90,B6_VCID_2_p0,B6_VCID_2_p10,B6_VCID_2_p100,B6_VCID_2_p20,B6_VCID_2_p30,B6_VCID_2_p40,B6_VCID_2_p50,B6_VCID_2_p60,B6_VCID_2_p70,B6_VCID_2_p80,B6_VCID_2_p90,B7_p0,B7_p10,B7_p100,B7_p20,B7_p30,B7_p40,B7_p50,B7_p60,B7_p70,B7_p80,B7_p90,DESA,EVI_p0,EVI_p10,EVI_p100,EVI_p20,EVI_p30,EVI_p40,EVI_p50,EVI_p60,EVI_p70,EVI_p80,EVI_p90,IDSP2010,ID_TIPEWIL,KAB,KABDES,KABKOT,KEC,KECAMATAN,KODE2010,NAMA,NDBI_p0,NDBI_p10,NDBI_p100,NDBI_p20,NDBI_p30,NDBI_p40,NDBI_p50,NDBI_p60,NDBI_p70,NDBI_p80,NDBI_p90,NDVI_p0,NDVI_p10,NDVI_p100,NDVI_p20,NDVI_p30,NDVI_p40,NDVI_p50,NDVI_p60,NDVI_p70,NDVI_p80,NDVI_p90,NDWI_p0,NDWI_p10,NDWI_p100,NDWI_p20,NDWI_p30,NDWI_p40,NDWI_p50,NDWI_p60,NDWI_p70,NDWI_p80,NDWI_p90,PRODES,PROP,PROVINSI
0000cda6b084ca919389,23,26,55,27,27,28,28,29,29,30,31,18,21,49,22,23,23,24,25,25,26,27,11,14,44,15,16,17,17,19,20,23,25,28,40,98,47,56,62,65,68,71,74,78,10,21,55,26,29,32,34,35,37,38,40,172,192,199,193,193,193,194,194,195,195,195,5,9,34,10,11,12,13,13,14,16,18,3,-70,-4.782991503,30,-4.247448364,-3.745503033,-3.254208388,-3.254208388,-2.771801087,-2.291140214,-1.768049989,-0.772661075,3302110003,,2,3302000000,BANYUMAS,110,BANYUMAS,3302110003,KEDUNGGEDE,-0.574468085,-0.388756514,0.010309278,-0.364725856,-0.353208934,-0.341240567,-0.326891395,-0.310683342,-0.291122303,-0.263438918,-0.22133472,0.064516129,0.24650229,0.731958763,0.353263804,0.46282292,0.537523452,0.587543418,0.614744368,0.635236896,0.655157601,0.673896136,-0.603603604,-0.548207646,-0.034482759,-0.52966155,-0.51082304,-0.494519241,-0.474862206,-0.439016727,-0.377705349,-0.286968309,-0.206060278,3300000000,33,JAWA TENGAH
00004c6b05a9d6141919,22,25,90,26,27,27,28,28,29,30,31,15,20,99,21,22,22,23,24,25,26,28,9,13,93,14,15,15,16,17,18,20,23,22,46,102,54,59,64,67,70,73,76,80,8,23,61,26,30,32,34,36,38,42,45,145,190,200,192,192,193,193,193,193,193,194,2,9,36,11,12,12,13,14,15,17,19,4,-280,-5.266891029,280,-5.266891029,-2.269883158,-2.269883158,-2.269883158,-2.269883158,-2.269883158,-2.269883158,-2.269883158,3302110004,,2,3302000000,BANYUMAS,110,BANYUMAS,3302110004,KARANGRAU,-0.581395349,-0.39669802,0,-0.377245182,-0.357620297,-0.341567964,-0.321824103,-0.302772066,-0.287253299,-0.263520964,-0.232244049,-0.010869565,0.392523817,0.765957447,0.477794009,0.537237971,0.57649282,0.604704765,0.626821541,0.650900031,0.670468232,0.693108633,-0.647058824,-0.564754953,0.042105263,-0.541074536,-0.525623944,-0.505514828,-0.486247377,-0.459140608,-0.424684687,-0.361269258,-0.279395756,3300000000,33,JAWA TENGAH
00004cdecfb46193d0c6,22,24,68,25,26,27,27,28,29,30,35,14,19,58,20,21,21,22,23,24,25,30,9,12,51,13,14,14,15,16,17,19,24,18,36,108,44,49,53,58,63,68,72,78,6,15,60,20,24,27,30,32,35,38,43,162,182,201,191,192,193,193,193,194,194,195,1,6,45,8,10,11,12,14,15,16,18,11,-410,-5.211414719,285,-1.734652151,-1.734652151,-1.734652151,-1.734652151,-1.734652151,-1.734652151,-1.734652151,-1.734652151,3302060011,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060011,PAGERALANG,-0.6,-0.447485517,0.063063063,-0.404520923,-0.377503643,-0.353120377,-0.333333333,-0.314544247,-0.295351226,-0.275751693,-0.248488753,0.021276596,0.349844487,0.777777778,0.419841156,0.470469784,0.52133887,0.5641061,0.6,0.635149745,0.662663043,0.689508982,-0.661538462,-0.56072961,0.04950495,-0.533332724,-0.505823278,-0.474879175,-0.428508736,-0.377424223,-0.333333333,-0.287047751,-0.227853189,3300000000,33,JAWA TENGAH
00008d621f4f7fff72db,19,24,49,25,26,27,27,28,29,30,31,11,19,43,20,21,22,23,24,25,26,27,5,12,40,13,14,15,16,17,18,20,23,14,36,110,42,44,46,52,61,67,72,78,4,15,75,20,22,23,26,30,33,37,42,168,182,198,192,193,193,193,194,194,195,195,0,6,47,9,10,11,12,13,14,15,16,1,-185,-4.862835187,310,-4.862835187,-2.999418244,-2.999418244,-1.018340506,-1.018340506,-1.018340506,-1.018340506,-1.018340506,3302050001,,2,3302000000,BANYUMAS,50,KEBASEN,3302050001,ADISANA,-0.61038961,-0.436151062,0.048951049,-0.400393176,-0.377326744,-0.361635064,-0.345766425,-0.333333333,-0.314292643,-0.294955671,-0.26741515,0.126760563,0.333333333,0.775510204,0.400075377,0.443022979,0.482736384,0.521530397,0.56398799,0.604644286,0.646617268,0.689033314,-0.638095238,-0.561016147,-0.037037037,-0.521196496,-0.478213989,-0.435723184,-0.388040031,-0.345221012,-0.303399255,-0.263921265,-0.217072417,3300000000,33,JAWA TENGAH
0000ffb522800b74f1f7,22,24,63,25,26,27,28,28,29,30,37,14,20,64,21,21,22,23,23,24,26,30,8,13,60,14,14,15,16,16,17,19,24,22,42,110,47,53,61,65,68,71,75,81,6,18,69,22,26,29,30,32,33,35,38,164,184,197,192,193,193,193,194,194,194,195,1,8,46,9,10,11,12,12,13,15,16,12,-88.33333333,-5.75378128,20.29411765,-4.741763278,-3.749611819,-3.243479817,-2.765021449,-2.271839849,-1.214664199,-1.214664199,-0.77874155,3302060012,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060012,ALASMALANG,-0.612903226,-0.443680686,-0.066666667,-0.419651304,-0.40074281,-0.384862765,-0.373471164,-0.357704772,-0.339383712,-0.31429974,-0.279418812,0.106382979,0.369039102,0.773195876,0.44745752,0.506952441,0.560339963,0.6,0.626650327,0.654507628,0.674380046,0.69709901,-0.639097744,-0.568578257,-0.016393443,-0.544249941,-0.528910482,-0.505672257,-0.482325356,-0.435658038,-0.365095986,-0.311180546,-0.253239117,3300000000,33,JAWA TENGAH
00002916fffff828eb58,23,25,46,27,28,28,29,30,31,33,36,16,20,43,22,23,24,24,25,27,28,31,9,13,40,15,16,17,18,19,21,23,26,20,38,97,43,46,49,57,64,68,72,78,7,17,67,20,22,25,28,31,33,35,38,169,183,198,191,193,193,193,193,194,194,195,3,8,49,10,10,11,12,12,13,15,17,6,-67.5,-5.446945937,87.5,-4.455320749,-3.490111192,-2.543985644,-1.377670431,-1.377670431,-1.377670431,-0.663551677,-0.663551677,3302060006,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060006,KECILA,-0.619047619,-0.458746273,0.116666667,-0.415888088,-0.392920489,-0.373139364,-0.352997512,-0.339378319,-0.31894114,-0.291015667,-0.252751123,0.05,0.243440706,0.788461538,0.314191518,0.4,0.470249048,0.521443159,0.564408944,0.604712823,0.635341448,0.670404808,-0.660714286,-0.544332219,0.045454545,-0.514534794,-0.485290538,-0.45131678,-0.396467611,-0.333333333,-0.271587996,-0.221256467,-0.16559357,3300000000,33,JAWA TENGAH
00007c103a193439ad9f,23,25,47,26,28,29,30,30,32,34,39,17,19,43,21,23,24,25,27,28,32,34,10,12,40,14,16,17,19,20,24,29,31,19,37,105,41,45,46,48,50,58,67,78,6,18,67,21,22,24,25,27,29,33,37,179,182,199,184,193,193,193,193,194,194,195,2,8,49,10,10,11,11,12,13,14,17,8,-165,-4.515607887,87.5,-3.446703752,-2.463470387,-1.380757064,-1.380757064,-1.380757064,-0.598818818,-0.598818818,-0.598818818,3302060008,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060008,KARANGJATI,-0.658536585,-0.451218977,0.116666667,-0.408024028,-0.373167343,-0.350462181,-0.333333333,-0.314612577,-0.298496618,-0.271036613,-0.231624145,0.046153846,0.16998132,0.773195876,0.220944528,0.290638593,0.403852006,0.458793547,0.506598733,0.5563716,0.6,0.654437803,-0.634615385,-0.525225557,0.045454545,-0.466674159,-0.415758484,-0.381357061,-0.333333333,-0.275411309,-0.210056579,-0.174511868,-0.09880313,3300000000,33,JAWA TENGAH
0000d50ff845db86660b,22,25.07985888,46,27,27,28.05889597,28.05889597,28.05889597,29,30,33,14,20.13239251,40,21.08600418,22,23.05150362,23.05150362,24,24,25,27,8,13.12169398,34,14.09285388,14.09285388,15,16,16,17,19,21,20,41,103,48,53.04888594,60,65.11506688,70,73,77,81.10826007,5,15,51,21,24.01455919,27,30,32,33.08021502,35,37,164,189,196,191,192,192,193,193,193,193,194,1,6,30,9,10.07907853,11,11,12,13,13,15,13,-205,-4.783408234,140,-4.783408234,-3.083898497,-3.083898497,-3.083898497,-1.09425469,-1.09425469,-1.09425469,-1.09425469,3302060013,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060013,PETARANGAN,-0.672727273,-0.482329514,-0.096153846,-0.439571505,-0.419879474,-0.404658945,-0.388752235,-0.37735819,-0.357653372,-0.339408125,-0.306658279,0.166666667,0.412182232,0.76,0.470383457,0.525318084,0.560101459,0.595008975,0.626912471,0.651020111,0.666666667,0.689033068,-0.62962963,-0.556680318,-0.093333333,-0.541107846,-0.521136139,-0.5,-0.474848454,-0.428571429,-0.373214501,-0.32260397,-0.26377844,3300000000,33,JAWA TENGAH
000022edbf61b74e7b34,24,27,43,28,28,29,29,30,30,31,33,19,22,39,23,23,24,25,25,26,27,29,11,14,37,15,16,17,18,19,20,22,25,24,36,98,39,42,45,47,52,62,68,74,7,16,53,18,19,21,23,25,29,31,34,176,185,197,191,192,192,193,193,193,194,194,3,7,31,9,10,10,11,11,12,13,14,4,-315,-1.504332432,320,-1.504332432,-1.504332432,-1.504332432,-1.504332432,-1.504332432,-1.504332432,-1.504332432,-1.504332432,3302060004,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060004,SIBRAMA,-0.658536585,-0.458444632,-0.04950495,-0.42807441,-0.404486199,-0.384889504,-0.373661401,-0.35344499,-0.333333333,-0.314572963,-0.27922458,0,0.255225458,0.796296296,0.333333333,0.392743462,0.43906061,0.470641053,0.506529203,0.541404323,0.580202983,0.635481135,-0.658119658,-0.510251322,0.127272727,-0.467211871,-0.423687343,-0.361043463,-0.314332837,-0.291110859,-0.259901318,-0.221216582,-0.169612038,3300000000,33,JAWA TENGAH
8.61949E+15,24,26.60849994,44,28,29,29,30,31,32.16351056,33,35,18,22,37,23,24,25.21816641,25.21816641,26.3250014,27.2259833,29,30,11,15,35,16,17,19,20,21,22,24.21207769,26,22,34,94,38,40,43.21257319,45,49.190249,56.77402203,63,71,8,13,56,16,17,19.13564823,22,25,27.319294,31,35,181,186,197,187,191,191,192.1928155,192.1928155,192.1928155,193,194,3,6,36,8,9,10,10,11.25933353,11.25933353,13,14.25971159,5,-19.23076923,-3.620703439,18.63636364,-2.63300469,-1.873582396,-1.380977802,-1.119241457,-0.864445781,-0.633627647,-0.633627647,-0.412185466,3302060005,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060005,KEDUNGPRING,-0.644444444,-0.463189677,0.020408163,-0.428474026,-0.408643635,-0.388558793,-0.373617436,-0.357293577,-0.339486753,-0.314388781,-0.283082315,0,0.216880928,0.740740741,0.259601876,0.306688994,0.353716387,0.39266998,0.439464285,0.490560498,0.552583814,0.61461669,-0.606837607,-0.494708054,0.127272727,-0.428571429,-0.373719039,-0.310731202,-0.263753275,-0.231794484,-0.2,-0.173516653,-0.133767909,3300000000,33,JAWA TENGAH
0000d72427c55576fcc8,22,25.18649796,79,26,26,27.01527127,27.01527127,27.01527127,28.01274258,29.04842091,33,14,20.18414246,75,21.0578727,21.0578727,22.05127301,22.05127301,23.0456619,23.0456619,24,27.03582423,7,13,68,13,14,14,15,15,16.03601458,17,19.02632875,20,40,117,47,53.0354591,63,68,72,75,79,84,3,15,58,20,23,26.25455147,30,32,34,36,38,170,189.7247594,196,191.0190231,191.0190231,191.0190231,192,192,193,193,194,0,6,31,8.164809262,9,10.0706456,11.02500171,11.02500171,12,13,15,15,-127.5,-4.811792385,175,-4.811792385,-4.811792385,-3.076309023,-3.076309023,-3.076309023,-1.04860432,-1.04860432,-1.04860432,3302060015,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060015,KARANGSALAM,-0.793103448,-0.486283393,-0.089285714,-0.447208157,-0.427885462,-0.412061624,-0.40064733,-0.388632419,-0.373244573,-0.353211764,-0.326793453,0.05982906,0.428571429,0.791304348,0.5,0.552033789,0.6,0.631199763,0.654643391,0.670413839,0.685422466,0.701727344,-0.661290323,-0.572274863,-0.02173913,-0.556723797,-0.541191115,-0.525691914,-0.505537391,-0.47127976,-0.4083113,-0.342815141,-0.267341718,3300000000,33,JAWA TENGAH
0000a603fd0f86ef5f07,22,25,90,26,26,26,27,28,28,29,34,14,20,99,21,21,22,22,23,23,24,28,9,13,93,14,14,14,15,16,16,17,22,24,43,100,50,59,66,69,72,74,77,80,7,17,68,22,27,30,32,33,35,36,39,141,190,197,191,191,192,192,192,192,193,194,2,7,44,9,10,11,11,12,13,14,16,1,-335,-5.227557304,275,-5.227557304,-2.108063155,-2.108063155,-2.108063155,-2.108063155,-2.108063155,-2.108063155,-2.108063155,3302090001,,2,3302000000,BANYUMAS,90,SOMAGEDE,3302090001,TANGGERAN,-0.578947368,-0.451158452,-0.076923077,-0.419608243,-0.404633066,-0.388814079,-0.380722065,-0.368931575,-0.353292838,-0.333333333,-0.298377872,-0.010869565,0.384794381,0.769230769,0.49109532,0.556300351,0.604755057,0.631265445,0.64699024,0.666666667,0.681684646,0.701551806,-0.63963964,-0.572157064,0.042105263,-0.556705065,-0.537488441,-0.521665613,-0.505538551,-0.478177858,-0.420360647,-0.343122882,-0.249584654,3300000000,33,JAWA TENGAH
00008fa4a9a684414a10,24,26,87,27,27,28,28,29,30,30,31,17,21,79,22,22,23,24,25,26,27,28,10,14,70,14,15,16,17,19,21,23,26,21,37,95,41,48,55,60,64,68,71,75,6,16,69,21,25,29,32,34,36,38,41,160,192,200,192,192,193,193,193,194,194,195,2,7,47,9,10,11,12,13,14,16,20,5,-210,-4.442788258,38.33333333,-3.458223341,-3.458223341,-2.556621254,-2.556621254,-2.556621254,-1.447745525,-0.624060009,-0.624060009,3302110005,,2,3302000000,BANYUMAS,110,BANYUMAS,3302110005,KEJAWAR,-0.674418605,-0.428060784,0.140495868,-0.392860853,-0.368929159,-0.350266108,-0.333333333,-0.31437399,-0.291698779,-0.256104111,-0.2,0.037037037,0.236928712,0.76,0.324787039,0.403991863,0.467109406,0.52503656,0.57608785,0.619273925,0.651079034,0.67433256,-0.62962963,-0.544864111,-0.018181818,-0.521601925,-0.5,-0.46279127,-0.419992304,-0.365142735,-0.298636268,-0.23669591,-0.16529763,3300000000,33,JAWA TENGAH
00002d1f025fdfa4338c,23,27,83,28,28,29,30,30,31,31,33,15,22,79,23,24,25,26,26,27,28,30,9,15,74,17,18,20,21,23,24,25,28,15,33,96,41,46,50,53,56,60,64,72,5,13,96,22,27,32,34,37,40,43,46,152,193,202,193,193,194,195,195,196,197,200,2,7,68,10,12,13,15,18,22,25,30,8,-100,-4.791939448,180,-2.888484679,-2.888484679,-2.888484679,-2.888484679,-1.031119567,-1.031119567,-1.031119567,-1.031119567,3302110008,,2,3302000000,BANYUMAS,110,BANYUMAS,3302110008,SUDAGARAN,-0.795918367,-0.428250112,0.11627907,-0.365560029,-0.325722877,-0.290803522,-0.252921262,-0.221452351,-0.173771532,-0.131734907,-0.075950239,-0.012658228,0.227725718,0.714285714,0.275666369,0.317867737,0.365843168,0.407746159,0.435925265,0.475054097,0.521463088,0.588803521,-0.6,-0.478427454,0.032258065,-0.428571429,-0.388987946,-0.35773072,-0.325017,-0.290933283,-0.253333333,-0.20610284,-0.149486455,3300000000,33,JAWA TENGAH
0000c0028fa889a7003c,24,28,83,29,29,30,30,31,31,33,34,18,23,77,25,26,26,27,28,28,29,32,12,16,74,19,20,22,23,24,25,26,30,22,39,96,43,45,49,53,58,62,67,75,4,16,84,20,23,30,35,38,40,43,46,152,192,202,193,193,193,194,194,195,196,198,2,7,68,9,10,12,14,17,21,25,29,7,-120,-5.494298576,25.83333333,-3.460426237,-3.460426237,-2.497535404,-2.497535404,-1.450245115,-1.450245115,-1.450245115,-0.686142031,3302110007,,2,3302000000,BANYUMAS,110,BANYUMAS,3302110007,KEDUNGUTER,-0.829787234,-0.442585641,0.140740741,-0.392789701,-0.365008825,-0.33933956,-0.294917054,-0.244207859,-0.196024719,-0.138793711,-0.084308134,-0.185185185,0.212172768,0.747572816,0.264083996,0.313588041,0.349909977,0.381096647,0.419901518,0.466841364,0.524969278,0.608591508,-0.607142857,-0.489667767,0.24137931,-0.428571429,-0.384901296,-0.341479733,-0.309866931,-0.279577016,-0.247943751,-0.211624969,-0.161327995,3300000000,33,JAWA TENGAH
00000898c27941dda521,24,27,49,27,28,29,30,30,31,32,33,20,21,46,23,24,25,26,27,28,29,30,12,14,43,16,18,19,21,22,24,27,29,29,36,102,39,41,46,54,61,65,70,75,3,12,66,17,20,24,29,32,35,38,41,183,192,197,193,193,193,193,193,194,194,194,2,5,35,7,9,11,11,12,14,16,20,6,-175,-5.488803014,16.5,-3.473080004,-3.473080004,-2.565409805,-2.565409805,-1.424277932,-0.622004845,-0.622004845,-0.622004845,3302110006,,2,3302000000,BANYUMAS,110,BANYUMAS,3302110006,DANARAJA,-0.842105263,-0.5,0.02173913,-0.41869657,-0.380670919,-0.360836209,-0.345255124,-0.326851003,-0.306465589,-0.275230767,-0.208168791,-0.054054054,0.142857143,0.724137931,0.232405038,0.302343923,0.37682708,0.432412412,0.5,0.548961194,0.619103301,0.662835887,-0.585585586,-0.541291116,0.0625,-0.505433985,-0.443477002,-0.408732147,-0.349821711,-0.263472303,-0.217539602,-0.16514649,-0.104598276,3300000000,33,JAWA TENGAH
0000e163cde264592d68,21,26,51,26,27,27,28,29,29,30,32,13,22,49,22,23,24,24,25,25,27,29,7,14,48,16,16,17,18,19,20,21,26,14,41,97,49,56,61,65,69,71,75,78,3,14,68,24,29,33,35,37,38,40,42,181,192,200,193,193,193,194,194,195,195,195,1,6,52,10,11,12,13,14,15,16,18,3,-340,-6.835813236,110,-4.855402038,-4.855402038,-3.010318955,-3.010318955,-3.010318955,-3.010318955,-1.261051906,-1.261051906,3302100003,,2,3302000000,BANYUMAS,100,KALIBAGOR,3302100003,KALIORI,-0.860465116,-0.474705352,0.054263566,-0.388700459,-0.357501803,-0.339194001,-0.321654108,-0.306859069,-0.291136729,-0.267648218,-0.232094824,-0.265306122,0.284337932,0.76,0.426633336,0.49334838,0.535468265,0.566119236,0.597326247,0.613385995,0.645106445,0.668188624,-0.625,-0.545218867,0.307692308,-0.521104515,-0.5,-0.478578222,-0.455674273,-0.428571429,-0.389227333,-0.323249837,-0.20563638,3300000000,33,JAWA TENGAH
0000e307af287b2b75e9,23,26,84,26,27,27,28,29,30,30,32,15,21,78,22,22,23,24,25,25,27,28,9,13,75,14,15,16,17,18,20,22,25,15,39,98,47,54,61,65,68,71,74,78,3,14,65,22,27,31,33,34,36,37,39,151,191,200,192,192,193,193,193,193,194,195,1,6,47,8,10,11,12,13,14,15,18,2,-48,-5.46486784,175,-4.480429307,-3.484269457,-3.484269457,-3.484269457,-2.540865826,-1.460065331,-1.460065331,-0.65837804,3302090002,,2,3302000000,BANYUMAS,90,SOMAGEDE,3302090002,SOKAWERA,-0.846153846,-0.474882206,0.121495327,-0.415900092,-0.388654362,-0.373282634,-0.357603668,-0.345747433,-0.326812052,-0.294901964,-0.248261924,-0.117647059,0.282398812,0.771428571,0.392220682,0.481258033,0.533724997,0.576409166,0.611099668,0.639551025,0.658913739,0.681633103,-0.642857143,-0.552317588,0.25,-0.532577394,-0.514372197,-0.489324447,-0.459639759,-0.424479926,-0.36565733,-0.287386568,-0.2,3300000000,33,JAWA TENGAH
000088ab8d91d738f5cc,20,26,81,27,28,28,29,29,30,31,35,12,21,76,22,23,23,24,24,25,27,33,7,14,73,15,16,16,17,18,19,21,32.10239754,14,38.04431808,113,42.03791391,46,51,57,62,67,71,78,3,10,67,17,21,24,27,31,34,36,39,150,191,196,192,192,193,193,193,193,194,194,1,4.064008956,37,7,9,10,11,12.04300716,13,14,16,1,-440,-5.366613191,485,-1.813533634,-1.813533634,-1.813533634,-1.813533634,-1.813533634,-1.813533634,-1.813533634,-1.813533634,3302100001,,2,3302000000,BANYUMAS,100,KALIBAGOR,3302100001,SROWOT,-0.860465116,-0.564741852,-0.058823529,-0.432448859,-0.396589146,-0.373544914,-0.357514267,-0.339200897,-0.322066803,-0.302789623,-0.275445926,-0.161290323,0.174089081,0.793650794,0.376517724,0.447546821,0.491384103,0.525079491,0.564339692,0.595086722,0.626875198,0.658926186,-0.661764706,-0.53689855,0.25,-0.499966514,-0.471290557,-0.439216068,-0.400464729,-0.357858694,-0.313998859,-0.255149842,-0.128018648,3300000000,33,JAWA TENGAH
0000a8d17dfb93441f4f,24,25,80,26,27.08076702,27.08076702,27.08076702,28.06751185,29,30.14319393,32,18,21,76,21,22.12198563,22.12198563,23.10283507,24.12637847,25,27.18537048,29.39023386,11,13,72,14.13935506,14.13935506,15,16.10816077,18,20.11996514,23,27,17,41,106,49.27500662,56,62,66,68.31804266,71,73,78,2,17,66,24,29,31,33.26951058,34.22163214,35,37,40,147,191,197,192,193.0226678,193.0226678,193.0226678,193.0226678,193.0226678,193.0226678,194,1,7,43,9,10.28149151,11,12.15884253,12.15884253,13.17953534,15,18,3,-60.71428571,-5.495750907,80,-4.471132291,-3.473723863,-3.473723863,-3.473723863,-2.553519742,-2.553519742,-1.525450576,-0.545520594,3302090003,,2,3302000000,BANYUMAS,90,SOMAGEDE,3302090003,SOMAGEDE,-0.897435897,-0.447087357,0.1,-0.400615942,-0.380812202,-0.364973846,-0.353129349,-0.333333333,-0.31457353,-0.287033661,-0.240631366,-0.076923077,0.251091418,0.781512605,0.372107509,0.470880023,0.541434143,0.587909565,0.622956304,0.650633335,0.670548321,0.689463933,-0.65625,-0.556499707,0.170731707,-0.540901626,-0.521943413,-0.505540032,-0.475264909,-0.435701785,-0.376848548,-0.291466699,-0.17026307,3300000000,33,JAWA TENGAH
00009b6119c26d5e8507,22,26,90,26,27,27,28,29,31,35,51,15,20.64246878,102,20.64246878,22.44212754,22.44212754,22.44212754,24.34605636,25.66763527,29,45,9,13,93,14.38331376,14.38331376,14.38331376,16,17.37231464,18,22,39.46503497,20,39,108,47,54.37660856,63,69.44534496,72,76.78321604,81,86.38357322,6,14.45107853,70,19,23.49582412,28.37518775,31,33,35,38,39.31300198,144,172,196,190,190,191,191,191,192.1207339,192.1207339,193,2,6,40,8,9,11.36781263,11.36781263,12,13,15,21,4,-475,-5.313279765,130,-5.313279765,-1.732965846,-1.732965846,-1.732965846,-1.732965846,-1.732965846,-1.732965846,-1.732965846,3302090004,,2,3302000000,BANYUMAS,90,SOMAGEDE,3302090004,KLINTING,-0.606557377,-0.482982289,-0.090909091,-0.44285346,-0.419893972,-0.404334343,-0.388582062,-0.37713077,-0.361424977,-0.341893636,-0.314821474,-0.023622047,0.263356572,0.785123967,0.372101341,0.454861448,0.517212971,0.576106665,0.615131092,0.642829444,0.670376876,0.693271828,-0.661538462,-0.564877495,0.074626866,-0.540943983,-0.513841647,-0.489361195,-0.447179408,-0.373137093,-0.306675447,-0.244496474,-0.189646459,3300000000,33,JAWA TENGAH
0000013b6daa719cd7cd,23,25.6346569,67,25.6346569,27.48942994,27.48942994,27.48942994,29.35842607,29.35842607,31,35.24084829,16,20,60,21,21,22,23.39736209,23.39736209,23.39736209,25,29.37879869,9,13,54,13,14,15,15,16,16,18,22.46409662,25,41,116,47.49559172,54,59,63,67,71,74.45467282,79,7,14,59,19,22,24,26.59870438,29,30.48624562,32,35.44921051,147,183,196,188,189.7798269,189.7798269,191,191,192,193.2777794,193.2777794,2,5,31,7,8.538577285,10,10,11,12,13.37486067,14.97777693,14,-67.85714286,-4.250905068,42.14285714,-3.244506056,-2.77017859,-2.256189148,-2.256189148,-1.737572071,-1.249393034,-1.249393034,-0.763822923,3302060014,,2,3302000000,BANYUMAS,60,KEMRANJEN,3302060014,KARANGGINTUNG,-0.641025641,-0.493374696,-0.104761905,-0.458840228,-0.43560435,-0.419850349,-0.408416758,-0.39695871,-0.388907847,-0.373511822,-0.353374036,0.054545455,0.392306655,0.769230769,0.463490321,0.517576771,0.563799598,0.6,0.627035191,0.647085908,0.662628817,0.685370802,-0.653543307,-0.552540768,-0.008695652,-0.529579544,-0.513356974,-0.49432674,-0.463103447,-0.420291577,-0.36949254,-0.322978308,-0.271737394,3300000000,33,JAWA TENGAH
0000776a7066f001ba8f,22,26,84,27,27,28,28,29,29,30,32,14,20,78,21,22,23,23,24,24,25,26,8,13,71,14,14,15,16,16,17,18,19,23,39,99,46,51,55,63,69,72,76,80,5,14,48,19,21,23,27,30,32,34,36,149,185,196,187,190,191,192,192,193,194,194,1,5,27,8,9,10,10,11,12,13,14,12,-205,-4.453410218,-0.114068441,-3.467677433,-3.467677433,-2.564471757,-2.564471757,-1.417833695,-1.417833695,-0.680826654,-0.680826654,3302070012,,2,3302000000,BANYUMAS,70,SUMPIUH,3302070012,KETANDA,-0.666666667,-0.5,-0.140186916,-0.447094178,-0.424086127,-0.412126343,-0.404625717,-0.392755049,-0.380891953,-0.369122327,-0.349915611,0.054545455,0.42386838,0.766990291,0.474403581,0.517220919,0.552331655,0.587964805,0.61473568,0.643288924,0.662855793,0.685128029,-0.642857143,-0.556820364,0,-0.533218431,-0.51478083,-0.489352303,-0.447092702,-0.408056241,-0.369091518,-0.324872014,-0.267643001,3300000000,33,JAWA TENGAH
0000d8007fba88a0f958,21,23,90,24,25,25,26,26,27,31,44,13,16,102,18,19,20,21,21,23,25,37,7,10,93,12,12,13,13,14,16,19,32,11,21,116,35,46,54,63,68,73,79,86,2,7,69,13,19,24,28,31,34,37,40,142,187,197,190,191,191,192,192,193,193,195,0,3,45,5,8,9,10,11,12,14,20,5,-405,-5.359504004,167.5,-5.359504004,-1.571180516,-1.571180516,-1.571180516,-1.571180516,-1.571180516,-1.571180516,-1.571180516,3302090005,,2,3302000000,BANYUMAS,90,SOMAGEDE,3302090005,KEMAWI,-0.764705882,-0.529452253,-0.068965517,-0.462855986,-0.432088193,-0.412092111,-0.396722295,-0.380943149,-0.365141828,-0.345644117,-0.314576616,-0.035460993,0.250463564,0.803278689,0.333333333,0.435160361,0.513558935,0.583796291,0.626655549,0.658030794,0.685726237,0.708777847,-0.681818182,-0.576243444,0.12,-0.5488326,-0.525183511,-0.494073793,-0.440515687,-0.368707619,-0.279575838,-0.200401901,-0.096692724,3300000000,33,JAWA TENGAH
